,GradientBoostingClassifier
17,0.022151241514476477
18,0.020108977211583362
19,0.02174784845997235
20,0.02445124905395497
21,0.01853860072773519
22,0.02669389148234515
23,0.019036409468662332
24,0.021465533327721043
25,0.02186902337375127
26,0.026744944511041067
27,0.004117895245778037
28,0.01759289129140529
29,0.010433083898511306
30,0.004890383250396934
31,0.00987696993008608
32,0.008016378962224525
33,0.006839786062354283
34,0.06029137230418676
35,0.04586568122736907
36,0.0772986567647331
37,0.04399899374154577
38,0.02180439629813868
39,0.03329215328774798
40,0.0061214774752366575
41,0.0017266043433310078
42,1.9518053135755917e-06
43,0.00012649071184871394
44,0.00015376194217339863
45,0.0010847359056004799
46,0.00022350330919649076
47,0.0043979722504347675
48,3.4329829788860185e-05
49,0.04032446964292721
50,0.013660940551095624
51,0.0008412204251477469
52,0.04441082436199299
53,0.0012366982080504593
54,0.002327260375235285
55,0.001079702118617591
56,1.6868099985678017e-05
57,0.0006449228393179429
58,0.0016381937812208498
59,0.0027815341403394415
60,0.012845569306636568
,GradientBoostingClassifier
0,0.02815793341515343
1,0.018330273801392172
2,0.021011502648591102
3,0.014949400330308565
4,0.023665609779476928
5,0.023273871216105177
6,0.004179530988280925
7,0.010758868628714714
8,0.010326995069592317
9,0.0047741379059442505
10,0.019433098885951478
11,0.01943019116304435
12,0.024708323910706737
13,0.020017426379290344
14,0.0007509701789016294
15,0.023619477641402934
16,0.02133019169817098
17,0.02593859964409111
18,0.01695509992909301
19,0.024702554880499255
20,0.016744957947725847
21,0.02397783290988611
22,0.023249859753175863
23,0.018515841213485724
24,0.02129323271384645
25,0.027357809895247453
26,0.05635617511781292
27,0.0028614264699616024
28,0.011639683725118697
29,0.010999214935517287
30,0.006009748719152586
31,0.007205740310910112
32,0.010768800713847051
33,0.0017820867664857555
34,0.055483144039691214
35,0.04700988219679187
36,0.06425699492605491
37,0.038853368405511964
38,0.017686101544672914
39,0.02795462356651813
40,0.00351544563128139
41,0.002066948841501333
42,0.000434686384981435
43,6.404120116988704e-07
44,0.007027633049201295
45,0.00013344694509556229
46,8.69063280751423e-05
47,0.006968344269474926
48,0.0002821209908357804
49,0.04628456129764305
50,0.017970362315085267
51,0.0027803976403852357
52,0.046926312876021524
53,7.633758886262739e-05
54,0.002083109951926815
55,2.3405605178308484e-05
56,0.00021634269646875635
57,0.0023874485897018185
58,0.004355297333868677
59,0.001896793594508387
60,0.008162873691765072
,GradientBoostingClassifier
0,0.03232933608945784
1,0.021905473070946736
2,0.023886612969938072
3,0.02143387646660318
4,0.022076303009277407
5,0.01946273367974816
6,0.004695683831432405
7,0.009239332124503228
8,0.009742733811738437
9,0.008026390268303697
10,0.02186357717819061
11,0.022202514642251224
12,0.022568339404551368
13,0.01870240122735858
14,0.0019017861149354422
15,0.01884367562043412
16,0.020217695267948095
17,0.024468899726331043
18,0.020839529125294926
19,0.02528109267867736
20,0.024384791801167264
21,0.022886778024670814
22,0.022893861321049407
23,0.013890758280361484
24,0.01957993883281239
25,0.027010655805081524
26,0.026211520221591664
27,0.001169189558367878
28,0.010342393368664184
29,0.00786684540627668
30,0.0053460380674021
31,0.007847111385816438
32,0.008081437675537517
33,0.0021644475344775047
34,0.06183250713667335
35,0.03561127596649511
36,0.04909236993062804
37,0.041633140922794284
38,0.026038472239036384
39,0.03322514343968523
40,0.0003887772348607443
41,0.00017840458746976447
42,3.435413452773011e-05
43,9.161599991094721e-07
44,0.0003625610506721586
45,0.00182833859262369
46,0.0012970763310288067
47,0.011701179000045159
48,0.0007115918872209924
49,0.08787022499201685
50,0.01481081178278316
51,0.000535134740476964
52,0.04540767371499878
53,0.001707295524920308
54,0.0021823562294767647
55,9.604033713224234e-05
56,4.900500652228289e-06
57,0.0012983189019091063
58,0.0008920583357014854
59,0.0030796049996901936
60,0.008815717735282655
,GradientBoostingClassifier
0,0.03120265126908782
1,0.021425097073881242
2,0.022622208052305626
3,0.021107330400114595
4,0.02877615694902251
5,0.018754050451852335
6,0.0020084218165727094
7,0.008791480143509967
8,0.009107119434609921
9,0.0043714900594904625
10,0.025975307693358672
11,0.014362091179124212
12,0.01741705053486155
13,0.02092561112872306
14,0.0008771214818862334
15,0.023092555228638345
16,0.025171460055686757
17,0.02272118242299299
18,0.018898618180986284
19,0.017267824186435538
20,0.02916195243902453
21,0.028752835194835086
22,0.01939223428153465
23,0.017890074878117498
24,0.020598963988393393
25,0.02645752821051083
26,0.022653556691058806
27,0.004504594109115854
28,0.013365890216368841
29,0.009355432951786764
30,0.005694012660403792
31,0.0092576535185009
32,0.012294396968441373
33,0.0022271976901631304
34,0.06357062401566163
35,0.05853568990763396
36,0.0449851625110122
37,0.05039455927079277
38,0.0193209136164217
39,0.035337838736213316
40,0.001380517387884575
41,5.940555967501814e-07
42,1.6807483644184956e-08
43,1.599434502938279e-05
44,0.004060062031719609
45,0.0011257814440104716
46,0.001967640319320167
47,0.001873977698956113
48,1.0279938894184326e-05
49,0.0566045241720173
50,0.008804108922918965
51,0.0017831214767466033
52,0.05088335742779467
53,0.0009000689226263823
54,0.002786932717385775
55,7.372045563164092e-05
56,0.0010325952925987092
57,0.001255692586768247
58,0.0022032377613634313
59,0.001041761186205456
60,0.013570075449916185
,GradientBoostingClassifier
0,0.031340176122600906
1,0.024963723300929726
2,0.025905855697763817
3,0.01926191924819246
4,0.024390662177357587
5,0.01884465943361594
6,0.004578943885336202
7,0.01140027645667589
8,0.0084123517989975
9,0.005004131944793132
10,0.018025124623842245
11,0.01656653533542029
12,0.016786542867560626
13,0.020452681710936775
14,0.0006116320052891852
15,0.022003069279468015
16,0.019041182680827332
17,0.01987463736614745
18,0.023882696169607368
19,0.023083550282316626
20,0.021591633361516788
21,0.03339374650387432
22,0.017257541992195615
23,0.02379472415467363
24,0.017888317476844995
25,0.02348451761717208
26,0.040898422508194816
27,0.005201202805446817
28,0.016391277102075403
29,0.006681149576220686
30,0.004847798295857429
31,0.011867524171199715
32,0.01471210675022166
33,0.002958602102357857
34,0.05277344688641133
35,0.04411142915653415
36,0.05783686562740117
37,0.04058550967220838
38,0.020441618818192356
39,0.0364869820437639
40,0.0010034407222079926
41,3.869031985881551e-05
42,2.4203601021185733e-05
43,2.882317436432242e-05
44,0.0030605629106281295
45,0.0009877599378246733
46,0.0012020862603693075
47,0.007117141542802799
48,1.4160275608702194e-09
49,0.06099479392020696
50,0.014105587439750386
51,0.0027939285199106213
52,0.04139889798170971
53,0.0014580733930297505
54,0.003201599787111633
55,0.00016953253617867653
56,3.100911219661558e-05
57,0.001764931916632742
58,0.002440549658753741
59,0.0021546753407588265
60,0.008388941498613639
,GradientBoostingClassifier
0,0.02822149281311067
1,0.019441806230601284
2,0.021264391327101444
3,0.013589399138754002
4,0.02092527987930735
5,0.024984737259774688
6,0.0026297467747005603
7,0.007458431196713085
8,0.017408832118237495
9,0.00739770071480855
10,0.023575190320018247
11,0.021188979094298243
12,0.01550076657895922
13,0.02529351156440258
14,0.001039173343089348
15,0.02667483050483514
16,0.027008102889929813
17,0.024097419135330533
18,0.02219163945525783
19,0.0286376794311076
20,0.021344091175542916
21,0.018379370980634763
22,0.022332507571977887
23,0.008575705197080974
24,0.02184299514844297
25,0.023846710084350783
26,0.03060365645852795
27,0.004783052163592113
28,0.012622780897783882
29,0.0077770026457212125
30,0.006232314594582102
31,0.015512420577383536
32,0.0068057826308377525
33,0.00244651160884795
34,0.0706853778619834
35,0.0470983850996541
36,0.05035145237698229
37,0.04777190726254796
38,0.023037180859527065
39,0.03494942179924935
40,0.00201111281307875
41,0.0005592258135086937
42,0.0
43,1.4619899991434687e-06
44,0.003766794615988698
45,0.0017003969410550055
46,0.00018141658231836277
47,0.0006421851672903585
48,5.520531936283994e-09
49,0.04620998147552412
50,0.012408658289319087
51,0.004285998224801467
52,0.051216373375655745
53,0.001684554928738222
54,0.002119677185360652
55,8.291872772883376e-05
56,0.0002912114565842948
57,0.001842237045116287
58,0.0008564475361040078
59,0.0026257913968176227
60,0.0119858141488901
,GradientBoostingClassifier
0,0.02937501074614607
1,0.022101859010171743
2,0.019813408539364606
3,0.022321441663876788
4,0.021840736805923886
5,0.021621795639943146
6,0.0022204848520088138
7,0.009760343035621448
8,0.007094510417327482
9,0.007228210510328759
10,0.024212045180166144
11,0.019017925593288666
12,0.02263226601004708
13,0.011661715149583704
14,0.0010997820160070846
15,0.02883891266217627
16,0.01683502514633038
17,0.02453992674713929
18,0.02162720142918089
19,0.020226351661255193
20,0.024763947472698736
21,0.030694939179976784
22,0.02362937624941728
23,0.018921734834259116
24,0.029554251673096336
25,0.022721367325574768
26,0.03265461624773177
27,0.004652818370192995
28,0.017504014674037994
29,0.007019166518941944
30,0.013010250756644998
31,0.00977005523310991
32,0.012957911776529473
33,0.0015960650704659547
34,0.05427945951620447
35,0.050191256374426105
36,0.0520964998557222
37,0.04273543576579686
38,0.017100679623684886
39,0.03437999076286904
40,0.0011416321014756801
41,0.0036424531069072625
42,0.0002849550141967358
43,0.00010943617373431756
44,0.003553799647721167
45,0.0002591708510559602
46,0.001592784924834108
47,0.0068818071811967245
48,7.306944407296419e-06
49,0.04396389524451206
50,0.014770604033097122
51,0.0013818550961178695
52,0.056327509225120524
53,0.0009923256424387242
54,0.0019499532484660207
55,7.828643093829384e-05
56,0.0005235599688199262
57,0.0005188740179409293
58,0.0003094977093319812
59,0.0024179854749727093
60,0.004989517865445267
,GradientBoostingClassifier
0,0.028302183147232863
1,0.026925672256915077
2,0.019312782336901816
3,0.026936301974057043
4,0.035732926153522825
5,0.023561980966349882
6,0.003789661575819923
7,0.00948978719824917
8,0.01026646695979945
9,0.007417246433215186
10,0.01942811806593735
11,0.020972571609346718
12,0.01776733508563029
13,0.020822899336372096
14,0.0007024049584608914
15,0.021417168023018796
16,0.01974407454929629
17,0.023328972528581956
18,0.01727394632805919
19,0.02366622321637918
20,0.017093626201292504
21,0.024536484367674048
22,0.022636408674074293
23,0.01922399592207641
24,0.021754770904161582
25,0.029109376876723617
26,0.03397201904607375
27,0.0022003836579004617
28,0.011636850375098965
29,0.007153881826924103
30,0.007378569230962895
31,0.012971536642889478
32,0.0097191937778169
33,0.004091308512232226
34,0.055857332433745084
35,0.049845454470421546
36,0.04327394970857359
37,0.04106117450315498
38,0.022945301132108357
39,0.03532150942295365
40,0.00022671735888468537
41,0.0002666464246547484
42,1.0793524421246525e-05
43,2.0778149486653436e-05
44,0.0033072616305540774
45,0.0014114447648253723
46,0.0014629761312503153
47,0.0016350361374989513
48,2.740038118759727e-05
49,0.04744696231849548
50,0.012520449634280891
51,0.0004542867928185609
52,0.05562413491621875
53,0.0015762800038750097
54,0.0032426333369019516
55,6.280175591522053e-05
56,0.0005635681836806312
57,0.0019857994006725384
58,0.001198226288299332
59,0.0028367462495495366
60,0.01547720622652379
,GradientBoostingClassifier
0,0.031709651521388015
1,0.01835306899327371
2,0.024547280877017547
3,0.021770447866328604
4,0.03438101239423133
5,0.016884953938633096
6,0.002382404222709667
7,0.011497454110673025
8,0.01627153050273475
9,0.005921166198580939
10,0.018503689876737554
11,0.017480801526042925
12,0.015859698257965616
13,0.015958567539046873
14,0.0009530222040847155
15,0.023117751537447433
16,0.02833718192534403
17,0.024231576452970107
18,0.027110961839063474
19,0.02285724025314399
20,0.022488231119207388
21,0.01980400027630179
22,0.024600988587502995
23,0.015267637653628957
24,0.0312780489682975
25,0.02015880681867569
26,0.03218356558048053
27,0.001972309190229368
28,0.010799412579531108
29,0.010680824795092482
30,0.005921610671776868
31,0.008578397454786566
32,0.009581476029124908
33,0.002762781240985729
34,0.055148850485133905
35,0.04975016195089624
36,0.05011761160801112
37,0.038320045824576994
38,0.013504529449731262
39,0.04872238323907266
40,0.0001468376463750159
41,3.4299741665729514e-05
42,0.0
43,2.6334646481865417e-08
44,0.003707228286157483
45,0.001375383303997776
46,0.0025416480966165052
47,0.0009481304528813606
48,0.0
49,0.05472719601135869
50,0.014127650568938263
51,0.0012483934401041564
52,0.05087729028218654
53,0.0007051555561473743
54,0.0017696355924249878
55,0.0032144356230915864
56,2.2926080227623017e-05
57,0.0020170065932159343
58,0.0005760047404336474
59,0.003024202831695035
60,0.009165413257374178
,GradientBoostingClassifier
0,0.03672673253649682
1,0.016913784618695388
2,0.023493996773441425
3,0.020583005177294368
4,0.02545526972633349
5,0.014773920633937138
6,0.002215818007228566
7,0.007350247996376345
8,0.014479716259594702
9,0.007245169503240138
10,0.02059724746909604
11,0.021818405542436123
12,0.015839328323041694
13,0.026203307036838014
14,0.0019509382947875136
15,0.022658032223727788
16,0.024911791557171728
17,0.02246659669951063
18,0.01926747292987594
19,0.028437442555111877
20,0.021072766257670347
21,0.027867898293406555
22,0.023130825499693752
23,0.015886299928613987
24,0.03000473831235142
25,0.017715315535665285
26,0.024588640152684353
27,0.006939878772985067
28,0.013623509051181886
29,0.009006576507857274
30,0.004878230626569914
31,0.011782269716109118
32,0.008417183423538553
33,0.0009535376282703049
34,0.06186106228314469
35,0.049831706801374505
36,0.06121041314110806
37,0.04144019687132576
38,0.018151183830875574
39,0.03953362905419079
40,0.0003777242888390735
41,0.0012895005483732605
42,0.0
43,0.0001696302019350507
44,0.002945633359322677
45,0.001436232609988031
46,0.001152067911888883
47,0.0010516574346378898
48,1.33224545470614e-06
49,0.052097870592567604
50,0.009540659268468735
51,0.00106802364774249
52,0.0461502813689064
53,0.00034009100032298463
54,0.002469297853125238
55,1.9983987879714153e-05
56,0.0005757340710796424
57,0.0007037195814775643
58,0.0008683576542512172
59,0.0031163860309076784
60,0.013341730789978195
,GradientBoostingClassifier
0,0.028653983919326914
1,0.025620287244393383
2,0.020948566972962032
3,0.022001448937431924
4,0.021213348088802233
5,0.01943858945890614
6,0.00337295337336721
7,0.009138231612556596
8,0.007453650963549463
9,0.006305434813708697
10,0.018060721615334962
11,0.02112051191604874
12,0.017670045725298993
13,0.016401486310575995
14,0.0018796108018768434
15,0.02155235123784876
16,0.020394796462276436
17,0.020330719753874404
18,0.02035667522520602
19,0.025816873215888745
20,0.023958984157587425
21,0.024418437926971497
22,0.015681391531904513
23,0.02030808804080434
24,0.025143054444994435
25,0.02506311155749609
26,0.031445498051395696
27,0.00561516725468721
28,0.010855067518847055
29,0.006681494614923486
30,0.0052135316660760645
31,0.01191130132124138
32,0.011118522369950366
33,0.0019329407169178876
34,0.08089273934211158
35,0.047624181801553034
36,0.052894708379675276
37,0.038511501696869295
38,0.023063788415158826
39,0.0369133584512778
40,0.0008769685547694453
41,0.0007250903781860766
42,4.2796807552625066e-05
43,3.0908941195596e-05
44,0.003672668791229331
45,0.0014436008915124365
46,0.0013787331075892615
47,0.008619759294322696
48,1.2027042052074103e-07
49,0.057201182297638375
50,0.01463649225108433
51,0.0016696572279840652
52,0.04748969992687332
53,0.0012324237754152492
54,0.002219279014231198
55,0.000171638048560581
56,0.0002305039788858957
57,0.0018705732953191389
58,0.002261446149152857
59,0.0025895001080788586
60,0.004659799980320234
,GradientBoostingClassifier
0,0.03188575550088897
1,0.023784886125447744
2,0.01883073284119674
3,0.019333573397753448
4,0.02177936307790414
5,0.025427976289807544
6,0.0019829650617592663
7,0.008219756708427225
8,0.010378664299247352
9,0.008818357207939885
10,0.023373547088175985
11,0.016845700635560856
12,0.020860165978831637
13,0.02678447176560639
14,0.00039495489257860585
15,0.019324861132289588
16,0.017168095398675955
17,0.02404778643545704
18,0.023604421726935585
19,0.022747075379509388
20,0.02622327813275205
21,0.03465615466773599
22,0.020200175665612566
23,0.01685597050253436
24,0.022497643717289777
25,0.019480992006781536
26,0.03385741528581725
27,0.004549544953784154
28,0.013752176990792623
29,0.004404379401094131
30,0.00654322748711473
31,0.011064974726679317
32,0.011239624975840206
33,0.0024903183554028916
34,0.05767486416104181
35,0.03660586156018522
36,0.06697082996083427
37,0.04057154106012626
38,0.015237746109006666
39,0.029114671703899187
40,0.0022437967151067487
41,0.0010939076885177676
42,0.0
43,7.718321233500541e-08
44,0.0003753023390968331
45,1.7668127015842465e-05
46,0.0011531847929845281
47,0.010939597596014048
48,5.077246513259324e-05
49,0.07312389609092149
50,0.013116827130576296
51,0.0005931901653915592
52,0.03659973950304577
53,0.0014028907155079684
54,0.00469870804519104
55,7.69011011101745e-05
56,0.0008431492753798471
57,0.0006918524190204488
58,0.0023907500468024474
59,0.0037823038727608166
60,0.007220982358893202
,GradientBoostingClassifier
0,0.032585338094488096
1,0.022430018865706034
2,0.017095609321356415
3,0.0250769467696768
4,0.02412306999224421
5,0.024253971958930802
6,0.0004533517354785363
7,0.007990262742374665
8,0.01659621301148935
9,0.005799701303316018
10,0.02131284210053205
11,0.020336374878250695
12,0.02408220004676014
13,0.016713847813040517
14,0.0010649493252398213
15,0.021926735636232812
16,0.01954358343139393
17,0.02849065030486803
18,0.018902445312319712
19,0.03247743110334183
20,0.02121903532742684
21,0.020324275052806727
22,0.02328049679465147
23,0.02043014159171547
24,0.02704341503889612
25,0.024576499346085384
26,0.024138564144123645
27,0.0036227728448057902
28,0.00938675754392705
29,0.007487501950683298
30,0.0034616473697267123
31,0.013147186047960063
32,0.006163969889639219
33,0.0016185333454676895
34,0.06037387084405618
35,0.05619190693849978
36,0.04516938190533689
37,0.051542647830843336
38,0.011333616942204403
39,0.04136316522319954
40,0.0014433962434335886
41,7.828785738440653e-06
42,0.0
43,4.954811879374334e-07
44,0.0030838218908599527
45,0.001083645816569585
46,0.0005868461143440825
47,0.002682354664027801
48,0.0
49,0.04899748098601199
50,0.020159164105905805
51,0.0008207242826363073
52,0.03935377884592011
53,0.0015806061644268725
54,0.0010478877072053754
55,2.808360988874649e-05
56,0.0001081002204303176
57,0.004770531794145762
58,0.0012320748049190772
59,0.004241362206885298
60,0.015640886556367112
,GradientBoostingClassifier
0,0.019094454263584967
1,0.018293675331941223
2,0.020255148605774563
3,0.018713344950997104
4,0.03159088221762714
5,0.021811547341693178
6,0.0005592191558504879
7,0.012142214895940183
8,0.013907627206751563
9,0.004822039699575858
10,0.019117965376203645
11,0.025760304245899358
12,0.019249961975081255
13,0.022689839504406947
14,0.003323478369664344
15,0.019458735191912574
16,0.025764026775902962
17,0.025718021214456044
18,0.019106985275387726
19,0.027964975562114597
20,0.024302827474178747
21,0.02356159855701902
22,0.023154750373069584
23,0.011547142682261263
24,0.023251434643093788
25,0.023725547908763616
26,0.02987953168576558
27,0.0041168353274774454
28,0.011408544596142102
29,0.006518527890862913
30,0.005254089478820291
31,0.012223361146614303
32,0.007341453037469167
33,0.002216811841836688
34,0.05890420344251421
35,0.04286920282910459
36,0.06870224640709155
37,0.040494186585277495
38,0.019004879441392678
39,0.037873205370624476
40,0.0006827260180635365
41,3.4623086404099963e-05
42,0.0
43,1.1731877429414499e-06
44,0.002883713631621107
45,0.001055660829563837
46,0.0012296445356540712
47,0.00116438917951879
48,7.377758295009153e-08
49,0.05953693267848488
50,0.01634134010292562
51,0.002051638916324835
52,0.046967417090824644
53,0.0009613297356625524
54,0.003037950009471878
55,0.0005743583637110234
56,0.0004445497265815639
57,0.0030637812472753354
58,0.0006313452273201607
59,0.0031579757374393313
60,0.010484549037681623
,GradientBoostingClassifier
0,0.03582784415565409
1,0.018817813187475208
2,0.018866825770709892
3,0.014639720652890124
4,0.027923001997246493
5,0.02229717279844947
6,0.0010673662278667944
7,0.006671500326766957
8,0.013449163514255728
9,0.005032867400287013
10,0.02117701119300262
11,0.020603115945236502
12,0.021124870238193524
13,0.027425004907405213
14,0.0030128185999819023
15,0.02468263990913819
16,0.03042967816668071
17,0.02370600449001965
18,0.028446980609111428
19,0.021754154352882724
20,0.025042630518739842
21,0.022882553610907106
22,0.023343960709131042
23,0.01567934215589508
24,0.024249503219567547
25,0.02148558476806831
26,0.01920850596995026
27,0.0038577760856581583
28,0.014327877564012777
29,0.007604551507337972
30,0.005028436773161041
31,0.009420992958744268
32,0.00802268424905557
33,0.0017018653166966824
34,0.07348578693194846
35,0.0573511107034463
36,0.048419076882494284
37,0.05012638404943473
38,0.018088165657651412
39,0.039331078189595976
40,2.132397451561734e-05
41,0.00017358614064640084
42,0.0
43,4.716404510303098e-07
44,0.0026584706592693596
45,0.0010355567586145208
46,0.0011103535618246434
47,0.0009622052382180914
48,0.0
49,0.035469852488825726
50,0.015441311728152286
51,0.00308494285258806
52,0.047829499275968176
53,0.0005242569955285276
54,0.000607834278386798
55,0.0002508105976738395
56,5.354598466806848e-07
57,0.0014614651186770416
58,0.0006134603180444004
59,0.0033772775994216856
60,0.009763363048595965
,GradientBoostingClassifier
0,0.022373676648350688
1,0.015372676830886514
2,0.027336958909032944
3,0.019206467127050746
4,0.025965979451243494
5,0.02208734503014857
6,0.003654557285791798
7,0.010165453825298246
8,0.013434135640940648
9,0.004987213342557131
10,0.024742340347613946
11,0.023178108738395795
12,0.018345389365763156
13,0.01839103379716035
14,0.0010090085892796924
15,0.019998557189341026
16,0.027753904603158925
17,0.030174207621639654
18,0.03272874225446181
19,0.020509229994731495
20,0.023105345226148145
21,0.02484263332398236
22,0.024136483580059095
23,0.015430658419752804
24,0.019562260168622295
25,0.022776715013367678
26,0.025851791575814194
27,0.0036700719362812296
28,0.012817270415419324
29,0.004788938322812818
30,0.00641656334141822
31,0.012207466770207665
32,0.007967844560837043
33,0.003142672464069694
34,0.060765164151366576
35,0.055041277571359425
36,0.04720502016424119
37,0.04531549937287099
38,0.023776790939331646
39,0.04057921388190283
40,0.0006231608268955216
41,0.0003673537367703768
42,0.0
43,0.0
44,0.0025721850200562304
45,0.0009796133467354145
46,0.0008952831288124763
47,0.0005774586828576735
48,6.130851093038652e-10
49,0.03150378426432606
50,0.012260820218249008
51,0.002000384432736096
52,0.0639116652546257
53,0.002584416776393919
54,0.001662007896656015
55,0.000932321869438624
56,0.0003329777972330361
57,0.002262419874030061
58,0.0009215810817491859
59,0.0025465242092951893
60,0.012251373177342591
,GradientBoostingClassifier
0,0.03706359728010388
1,0.02211197727700315
2,0.02574672187448199
3,0.022850569030840418
4,0.021526605679753553
5,0.02802222745185195
6,0.002684141507368355
7,0.009180082564702359
8,0.016292693556378635
9,0.006470354323887043
10,0.020269024721864152
11,0.018281186176342334
12,0.018955654852820365
13,0.027357396783989088
14,0.0026306890413065028
15,0.021340440778369777
16,0.01836387574911886
17,0.02477932010797196
18,0.02413865853481006
19,0.02164566711829791
20,0.025841945603772128
21,0.022822662887144598
22,0.02489181098675852
23,0.015600847349540667
24,0.021052105004155386
25,0.020676497650754525
26,0.03567977116065802
27,0.00463831752561273
28,0.01448950298437822
29,0.0067744363151481385
30,0.00619746091776059
31,0.016443215678403292
32,0.008251135114231912
33,0.0028772483524604213
34,0.0484149509109521
35,0.056864453079477816
36,0.05496435398279722
37,0.04042404158185017
38,0.020560830324977058
39,0.032856632815591605
40,0.003893566684973538
41,0.0006785809369195375
42,0.0
43,7.826761558840225e-08
44,0.0005509070532886581
45,0.002116828811238308
46,0.0001537139344264051
47,0.0028253340252285355
48,6.138467037520074e-10
49,0.04498228884274563
50,0.009384346340865893
51,0.0029778179085694113
52,0.041464834598256936
53,0.0018102685728616564
54,0.0030660046061537737
55,0.00014276929120967985
56,7.3858619702511535e-06
57,0.0014562196583154498
58,0.000801822601875347
59,0.002945900900156741
60,0.010708225851794541
,GradientBoostingClassifier
0,0.03726892880441803
1,0.0180878467653481
2,0.019288399219345203
3,0.02290252379146668
4,0.026655895939424117
5,0.020161472841690824
6,0.0014254708158858477
7,0.0073481994834004765
8,0.01250913141224652
9,0.009288966343120767
10,0.018923683992552648
11,0.020332063695149352
12,0.020289542639114314
13,0.017218389262129152
14,0.0012564705955679396
15,0.024543962192522046
16,0.01962582360354821
17,0.023623594452369324
18,0.025600694124892655
19,0.024820811882499995
20,0.02519581678929224
21,0.018372184342324877
22,0.02391901735760025
23,0.01442656072292876
24,0.019906214612309292
25,0.018677211324924115
26,0.02699013113192224
27,0.0011504985783873617
28,0.008279956097687892
29,0.008234253757890875
30,0.00794772008837815
31,0.009906369841722409
32,0.00974594629213483
33,0.001277977843388869
34,0.07460696435532177
35,0.04952084603283851
36,0.06074222121663349
37,0.05353968260617833
38,0.019126141961460993
39,0.04416932635317459
40,4.0374777821185454e-05
41,0.00022194144973809659
42,0.0
43,4.6334807535501017e-10
44,0.0027233286848770974
45,0.0018911928201618554
46,0.0005396239091862193
47,0.0005911622252067571
48,3.198449396956293e-08
49,0.04775805836008585
50,0.017143468677349956
51,0.0024763567406710955
52,0.04059976934921989
53,0.0006777874463901047
54,0.0008272145031367033
55,0.00045774679018877653
56,0.00018755757100954803
57,0.002894661110155384
58,0.0018188759969792448
59,0.0035919543701689667
60,0.008651979606619235
,GradientBoostingClassifier
0,0.03660333764077961
1,0.017268091365316568
2,0.019660784995983855
3,0.015867517021159044
4,0.021220743366014976
5,0.02003525394987251
6,0.0017936072366370047
7,0.009339555709767773
8,0.010977770047739062
9,0.006065080662217041
10,0.02218074568856804
11,0.01876482117858903
12,0.0195639654294094
13,0.020055717118549518
14,0.0031070297454339427
15,0.026991208540288133
16,0.026052373714191966
17,0.025267452306820228
18,0.01896613315972231
19,0.02725259379827698
20,0.025377674068760275
21,0.022686184580651074
22,0.019479120425057585
23,0.011586209280522291
24,0.023237319948823047
25,0.017815801628016707
26,0.022018409575025693
27,0.003175175758992674
28,0.01832769761786387
29,0.007981316315811327
30,0.0046455546210721725
31,0.008324914528539033
32,0.00809576381866151
33,0.002251644319340851
34,0.0736450582020214
35,0.04976519656400438
36,0.049963487547436986
37,0.04182271719736828
38,0.025388031762551933
39,0.044965701961350905
40,0.0011287382685841885
41,1.2564857419326369e-06
42,0.0
43,2.1364221907095905e-07
44,0.0047264245869706395
45,0.0014545510432147268
46,0.0012335837401103874
47,0.0024440399410769757
48,4.867901045676258e-06
49,0.059657882516766715
50,0.014249485644521713
51,0.0020971391085722745
52,0.045148273929285006
53,0.0009022073777614408
54,0.0025261598945431974
55,7.33031551222349e-07
56,0.0003803650974462233
57,0.0022273016598730374
58,0.0005144579427535132
59,0.0011426505635427821
60,0.012572905227210369
,GradientBoostingClassifier
0,0.022773861441255684
1,0.017275348736429514
2,0.021596405218152336
3,0.01795597705112112
4,0.02510911778437394
5,0.021813345303768043
6,0.0037132961614721877
7,0.01080448135112667
8,0.015330740134587026
9,0.005308940125359663
10,0.023244100434693975
11,0.01974127966006553
12,0.019714826456201175
13,0.023579116901794622
14,0.00188670952415945
15,0.026450928827803494
16,0.026008433283965505
17,0.017789821914166445
18,0.029495714157581662
19,0.022506457003667362
20,0.02242264630840964
21,0.021865410697040052
22,0.024275413727119922
23,0.015294677590412607
24,0.023132794166693338
25,0.021144221955791624
26,0.02315019387012574
27,0.0026066063827069924
28,0.012865150845116533
29,0.008172050838550186
30,0.008503003032168565
31,0.011719861966666193
32,0.005181511778442054
33,0.002609281942660061
34,0.06372823373146269
35,0.06361459971670866
36,0.04491599958085059
37,0.042813655671626025
38,0.0188910037311058
39,0.03732216960392339
40,1.811586601887663e-05
41,0.0015277778695446352
42,0.0
43,0.0
44,0.0028123202016002618
45,0.0009143643258987618
46,0.000931234667549969
47,0.0004324132022320617
48,0.0
49,0.050178769978839466
50,0.014212299379528346
51,0.004967466050765247
52,0.057956735401973325
53,0.0007370386111893289
54,0.0006531064010251162
55,0.0030494492948762537
56,0.00036586356008739917
57,0.0018883601586112823
58,0.0003730956013656583
59,0.0022539766482240872
60,0.010400224171343907
,GradientBoostingClassifier
0,0.030967177813024903
1,0.022017885841199035
2,0.020646955461997477
3,0.022560520184480595
4,0.03423996805687329
5,0.02186769725238982
6,0.004044382489703172
7,0.009198219714952362
8,0.01687574453768064
9,0.007013264854648682
10,0.012614776137861043
11,0.016724652455632323
12,0.016510874789693944
13,0.027352309882976402
14,0.0016552785465045767
15,0.016790574273154037
16,0.02945077437574184
