,RandomForestClassifier
35,0.05306703253750081
36,0.05545111514513345
37,0.03380248202597034
38,0.020498845532082238
39,0.03537291670430689
40,0.0027949776658870674
41,0.0008364667449549653
42,0.0
43,0.0
44,0.003261023724455621
45,0.0010968121522767183
46,0.0014505790202710132
47,0.0013361939946441661
48,4.618134378053704e-05
49,0.041176471568214065
50,0.015449880848896836
51,0.002203732778042138
52,0.02612269063684699
53,0.0015970167254566808
54,0.0018342271887226052
55,0.0005679723836433552
56,0.0003861896606002303
57,0.002994802221229908
58,0.0029984723133982772
59,0.0032005750055359005
60,0.006201876511793925
,RandomForestClassifier
0,0.03277585402862243
1,0.01844690126725957
2,0.01979482022293732
3,0.021673386251233086
4,0.03140142360991208
5,0.01995993412238219
6,0.0025299974115840667
7,0.011803058291637816
8,0.011461148455291297
9,0.0069821296649828744
10,0.01818276809777407
11,0.017501443154480045
12,0.019165078984651248
13,0.02303675650174906
14,0.0026728481106669173
15,0.024673073460478877
16,0.022246897398806545
17,0.02205267721335118
18,0.018998748262554675
19,0.025520363951272693
20,0.024357702268817682
21,0.01876768869295296
22,0.02306791080459434
23,0.017459169690701836
24,0.024327896312187968
25,0.025201963548002252
26,0.03123227991566962
27,0.0038861693858021702
28,0.010773339040686137
29,0.008293042536395847
30,0.007451155413086432
31,0.009426378783318505
32,0.012193140500500958
33,0.0024451219790894946
34,0.06785014916890925
35,0.04893004174480752
36,0.08017479872849936
37,0.034065667977479584
38,0.02224502431990516
39,0.037030644251722755
40,0.0030677695957134032
41,0.0016325211205729462
42,0.00014634654669012017
43,0.0
44,0.003609176113159834
45,0.0015198726752060198
46,0.0023788279200308983
47,0.0016524976806812403
48,0.0002062614795862236
49,0.0395782728854112
50,0.013851736459916513
51,0.0015390093118395282
52,0.029692510619394617
53,0.002293826687486225
54,0.001979631100007091
55,0.00016277060150868058
56,0.00030937332119986103
57,0.0029402518409922303
58,0.002074417339746949
59,0.00333913158657555
60,0.007967201589523114
,RandomForestClassifier
0,0.032109545470043875
1,0.01902753400634089
2,0.01939452017433958
3,0.017391178701271905
4,0.028463264141452817
5,0.019220940646321953
6,0.003835368233052595
7,0.0075971329636039895
8,0.01326725194758263
9,0.00685990362242169
10,0.019109162371846646
11,0.017167398657722467
12,0.019219679601377018
13,0.022386253688495686
14,0.0023091171554143904
15,0.023173837192252814
16,0.018205253390218955
17,0.02309215787313658
18,0.01864353634963176
19,0.02515369993365727
20,0.022961425054942176
21,0.024308192891856838
22,0.01914033403137285
23,0.01872704387224592
24,0.02040085111291571
25,0.021220087285948642
26,0.025079106115995134
27,0.004114322235705753
28,0.010943129397151273
29,0.008893734813765769
30,0.005477618955691591
31,0.010207104883551154
32,0.009980870712827349
33,0.003340410073072872
34,0.05795890254708535
35,0.06186643331181806
36,0.05465323730418273
37,0.032986327248324246
38,0.015898287797527503
39,0.036948265183098836
40,0.003713658859397623
41,0.001570306149378849
42,0.0
43,0.0004915712087309822
44,0.004591137669946082
45,0.001071509066971949
46,0.0029069424510360094
47,0.0029993762017726496
48,0.00037091592954074807
49,0.05510952558357265
50,0.020466887449575585
51,0.0035259803775183197
52,0.04859464518903458
53,0.0024683752315089584
54,0.002860395157944298
55,0.0004626854720713424
56,0.0002515604873247772
57,0.003890785073561381
58,0.0021218240260868796
59,0.004346116211177944
60,0.017453381254583133
,RandomForestClassifier
0,0.038257753291551164
1,0.02001402890418854
2,0.02192244754787664
3,0.018291086920499883
4,0.025575496393385872
5,0.024288732236639556
6,0.0030985029056231944
7,0.009368152677852643
8,0.01267183692029395
9,0.006088794600338543
10,0.019803492491489494
11,0.021558399206695868
12,0.01893846111007385
13,0.025886930172168872
14,0.00151795835880444
15,0.025159022731430506
16,0.021860972272996184
17,0.027987631181107264
18,0.0208492136664005
19,0.026822115352160707
20,0.021189177302012818
21,0.023002928139365178
22,0.021393724265851538
23,0.01570070299903761
24,0.022041701272819618
25,0.02286808449231177
26,0.031244119305234755
27,0.0025496087942302385
28,0.012135340686701279
29,0.008405255770512076
30,0.007416897097812802
31,0.013285164501680205
32,0.01306575815536979
33,0.0027335685150241874
34,0.07766111581248342
35,0.05671515102614014
36,0.052727795684902386
37,0.031034824464966162
38,0.019299756740084082
39,0.03433902767946391
40,0.0021930835953765356
41,0.0009700635434390282
42,6.925731297981e-05
43,5.290405013265449e-05
44,0.0043796734706851945
45,0.0014892371526777093
46,0.0027449211820249632
47,0.0019367989401433156
48,8.622489830479804e-05
49,0.04378783854947577
50,0.015231376699036363
51,0.0025665921502198933
52,0.025680167438908795
53,0.0016936225142329191
54,0.0014680268556507927
55,0.00019941265972028762
56,0.00015780809243038307
57,0.002682522101926809
58,0.002180845800453346
59,0.00429965908229774
60,0.007359232262301312
,RandomForestClassifier
0,0.038780509715420394
1,0.01953719126068157
2,0.020477666905012383
3,0.02030873081116826
4,0.031155744691981627
5,0.024382056182309476
6,0.002115145085047958
7,0.01020537076863678
8,0.0131899068180273
9,0.006915095740351073
10,0.019993459485545588
11,0.02015181828507292
12,0.019627874490557796
13,0.023122482613792524
14,0.0016613928785221418
15,0.03022307784634924
16,0.022795427003158047
17,0.025852649169993552
18,0.023948573538052756
19,0.023372593707158513
20,0.021548114948133527
21,0.01963135830853725
22,0.021622793457722854
23,0.015585455217258397
24,0.020916590446031048
25,0.021855327587210985
26,0.025036091504057847
27,0.003570578147795471
28,0.01422293512378199
29,0.008853901947667999
30,0.008968608428440331
31,0.012312004240265337
32,0.011421667972023883
33,0.002275369923152232
34,0.07020829724832256
35,0.05517498506198208
36,0.04748710831896291
37,0.030747887131630965
38,0.02144512451093943
39,0.03803484493402467
40,0.002649788297162241
41,0.0011470913703004557
42,0.00010987034315773015
43,1.2698923989784598e-05
44,0.0031153421243974165
45,0.0019218846992527597
46,0.0022357564298591663
47,0.002111088084182736
48,0.00022887244552829343
49,0.04147252771727162
50,0.016641586013301485
51,0.0022393400373177438
52,0.033010365225870884
53,0.00131049351548484
54,0.0021361208835087232
55,0.00030678614691886393
56,0.0003313757825922446
57,0.0026644429065109886
58,0.003267772212292251
59,0.003962795089400737
60,0.010388190296917302
,RandomForestClassifier
0,0.040823438258992734
1,0.018891675510859112
2,0.01961882503051869
3,0.019128955329967463
4,0.03387931075262156
5,0.019283836635826425
6,0.0035432524061256333
7,0.011269765030123741
8,0.012309969553050401
9,0.00797056022897797
10,0.02001841908575475
11,0.019066804850427613
12,0.02233044450819934
13,0.026220141355145984
14,0.001872981475945814
15,0.026289798607222484
16,0.021562241389635747
17,0.026766406780460203
18,0.020093099878602447
19,0.024877221098933783
20,0.022231748811469765
21,0.022907218309868443
22,0.02350584109909953
23,0.017708713099288228
24,0.021283094621666675
25,0.021741143577955282
26,0.025325285776453904
27,0.003885490142569527
28,0.011707815129780917
29,0.00870346820275663
30,0.005359301206606624
31,0.010763778336211852
32,0.010991669855744927
33,0.0021586888759287815
34,0.06190622788988869
35,0.054419067567736734
36,0.06695310365880576
37,0.03206103259566835
38,0.016940098931595315
39,0.03598559191674967
40,0.0028797839878722782
41,0.0012282663026426221
42,0.00023955921219707
43,3.245449121995393e-05
44,0.004996013257594289
45,0.0010102889175211912
46,0.0009930901398692397
47,0.0017718130418067559
48,0.0
49,0.049788635187692644
50,0.0167185527258063
51,0.0020856568559264057
52,0.026653822828398555
53,0.001243213986422309
54,0.001874433462403412
55,0.00017363380293482656
56,0.00029571609185598507
57,0.003239532417267008
58,0.0016051930397044589
59,0.00284542734998197
60,0.007969385527645291
,RandomForestClassifier
0,0.04212259262471262
1,0.02048048420695533
2,0.022338915204800917
3,0.016587267393181462
4,0.030286610364731455
5,0.021701464986993137
6,0.0017465812806368543
7,0.010466243993108668
8,0.01055065162490227
9,0.00853091461283628
10,0.016970756572848335
11,0.020794268654862984
12,0.019330707578498016
13,0.023199599665527083
14,0.0019103564694871536
15,0.02541240236171268
16,0.023075867467174483
17,0.022505104638201642
18,0.020005491407357773
19,0.022145069789161368
20,0.022676134436852683
21,0.022516046140041306
22,0.018114540061907797
23,0.017568437645820736
24,0.01735253661023419
25,0.024801042442157882
26,0.027790490170278168
27,0.004165564456421929
28,0.014122370102599808
29,0.008806057973944159
30,0.006222382415958665
31,0.013310919572642766
32,0.011176382268040375
33,0.0019729440463127383
34,0.08006502536146547
35,0.06230172033777851
36,0.04495496151815053
37,0.03186900407026857
38,0.018648588244056696
39,0.03498199173212724
40,0.0032799314996956536
41,0.0013104237207194613
42,0.0001334297557780561
43,0.00018105945552176185
44,0.0028728635155780584
45,0.0009117616989188147
46,0.0022604084949104353
47,0.0015942605995546573
48,0.00012182128456421706
49,0.04885380271350348
50,0.016681982126675005
51,0.002236891519412374
52,0.03137997935978647
53,0.001285998793645415
54,0.0010515922113938344
55,0.0003407532068008236
56,0.0001820535555151834
57,0.0034305844857482966
58,0.002787559362780144
59,0.004004572098678206
60,0.011519780036068971
,RandomForestClassifier
0,0.03319833991516812
1,0.019601570659349844
2,0.020532680099737924
3,0.01896253142991183
4,0.02482279817975
5,0.017888148241247324
6,0.0032937216371457818
7,0.011014808521897415
8,0.015091193729873774
9,0.011067450713392052
10,0.02283008607161562
11,0.018600042560967967
12,0.019345583372076505
13,0.027499730956770656
14,0.002153261507730469
15,0.026914364623220277
16,0.02473692750247169
17,0.022047454678322188
18,0.02100650381284176
19,0.024122573537973698
20,0.02119859900163133
21,0.024862323408733355
22,0.021143128253671404
23,0.016342300981505634
24,0.02222588812679791
25,0.021248424171561146
26,0.023051526426825345
27,0.002697723268742203
28,0.0131214576537254
29,0.007021316741811286
30,0.00654640097362424
31,0.010181198603198948
32,0.013074747972147307
33,0.0030717255999647003
34,0.06672187125919611
35,0.053081767744053494
36,0.07729439398731659
37,0.03694986527784482
38,0.0158772596743423
39,0.038499690587534066
40,0.002399481776036291
41,0.0010159390815731328
42,6.121076440414563e-05
43,7.392016736084919e-05
44,0.0029565136526630005
45,0.0015380738424054668
46,0.0012416003497888464
47,0.0010781774909957855
48,8.266205404902718e-05
49,0.03986693232745591
50,0.014388105484076062
51,0.001714308531455038
52,0.03474061041218406
53,0.0018260556128768541
54,0.0017668434543900238
55,0.0005459148262254625
56,3.459462798841056e-05
57,0.002003911936753231
58,0.002897684155499254
59,0.003268238386704009
60,0.007557839599422666
,RandomForestClassifier
0,0.03731003553231135
1,0.020377255487961966
2,0.022625175822084394
3,0.019846817765702754
4,0.028127705489403763
5,0.02082481362880593
6,0.0030632970770458285
7,0.009607842594375252
8,0.010929678547268255
9,0.006397595071236072
10,0.020487395313052274
11,0.021537018022512663
12,0.019225515422263275
13,0.020676027923549594
14,0.001804014264519078
15,0.026413965258260744
16,0.020591182915390617
17,0.025899906116015337
18,0.023283489399893564
19,0.02186876809558521
20,0.023374928324388713
21,0.021165843440459818
22,0.02473890081006191
23,0.018171018534538553
24,0.02004792663473382
25,0.024387926139598413
26,0.02595135901097885
27,0.004781057222891192
28,0.013872233120789772
29,0.009131018742186919
30,0.006189470062802614
31,0.014295218491929513
32,0.011341819863637834
33,0.0018332666944738383
34,0.0843339095705663
35,0.05659932221017871
36,0.04757566962658083
37,0.03629440052633815
38,0.019688497813050005
39,0.036561409671548
40,0.0017588979375671274
41,0.0008614726979004726
42,0.0002825158947165122
43,0.0003206437567843065
44,0.003781713908402819
45,0.001341346983080887
46,0.0020742980183316856
47,0.0022826636182965484
48,9.933018759550365e-05
49,0.036715240151782784
50,0.016917907238063478
51,0.0018866806233742322
52,0.028981299777035615
53,0.0015072607417744672
54,0.002005697066814134
55,0.0002605044267632451
56,0.0003718806828723498
57,0.0026222353759548906
58,0.001731361297756376
59,0.003259272681229909
60,0.009705080674931015
,RandomForestClassifier
0,0.03946080626158098
1,0.017794205105277797
2,0.019203890726034945
3,0.017786874855454483
4,0.02502464451405685
5,0.019904861455668717
6,0.0029667209624305653
7,0.010996793303700935
8,0.01299203334191367
9,0.005843000695329729
10,0.020314965974538662
11,0.018732672825624824
12,0.020280052952485344
13,0.020030531425753922
14,0.0023235286528066144
15,0.025887914419633833
16,0.022408388655263563
17,0.023391249069338586
18,0.020559738839387394
19,0.020178456804200783
20,0.021640707373888773
21,0.020943817106641376
22,0.020379265608702936
23,0.018374653105806688
24,0.020841766582738
25,0.020004726905944417
26,0.030583874950795165
27,0.004169710090148357
28,0.017684020240323034
29,0.009352519676802552
30,0.008288355674178714
31,0.014431228468933814
32,0.012010519709632978
33,0.0022360250116330994
34,0.07129275126916097
35,0.057300136046982246
36,0.0540181320697877
37,0.03451462875924432
38,0.020919405313833583
39,0.036811675971068075
40,0.0037561287663564545
41,0.0013876444713923697
42,0.00019958391415392026
43,7.190475885156312e-05
44,0.001571378061107033
45,0.0011908741844421772
46,0.002326332262375678
47,0.0019214315405572963
48,0.00014918141420706269
49,0.051494336078533605
50,0.014144031544060496
51,0.0022792314396506874
52,0.034808452528553566
53,0.00141079225255063
54,0.0014787231165494443
55,8.83600452857871e-05
56,0.00023529520941518265
57,0.003528826381637429
58,0.0020464054518034066
59,0.0027930962388445974
60,0.011238739562942588
,RandomForestClassifier
0,0.04352864547357165
1,0.02010410480132422
2,0.018909346170001604
3,0.016853474651860708
4,0.03235694791953654
5,0.020608454855044468
6,0.0029935962170742686
7,0.010858539377590801
8,0.01235801195784336
9,0.006076234147047742
10,0.019430787584940597
11,0.021858914886708092
12,0.01747132296676262
13,0.02424338601573863
14,0.0013225845154577532
15,0.029090056145937584
16,0.02231466099245929
17,0.02579632567460458
18,0.02373077818214335
19,0.019870220330188447
20,0.021731003994854264
21,0.023116289816758114
22,0.021698215304207836
23,0.01604545523669806
24,0.023125582241606827
25,0.0219691209788363
26,0.030962026258682954
27,0.004346851993806687
28,0.012711151022071732
29,0.009296475869986786
30,0.007784769944139481
31,0.011361654056678177
32,0.012727785514432799
33,0.00228554186441235
34,0.06991023214004753
35,0.05724851080980619
36,0.04585676311695663
37,0.03486864667362064
38,0.02149608259258863
39,0.03730119603926931
40,0.0022451340502012214
41,0.0012413771434382128
42,7.003783982016521e-05
43,0.00026313066740379747
44,0.0025814749228970984
45,0.0017713769333761
46,0.002600946788218531
47,0.0028921308598450764
48,0.00025590750018650597
49,0.04497124055076733
50,0.017029461002652072
51,0.0011674989579138456
52,0.02468395254502649
53,0.0020040861605313447
54,0.0015003972550440268
55,0.0007393246054734706
56,0.0002729366951560086
57,0.0022402040285160922
58,0.002702362151189688
59,0.0040436336018078636
60,0.00910363740523754
,RandomForestClassifier
0,0.030189359576774617
1,0.01985179837455819
2,0.019152027729835874
3,0.01678434071994927
4,0.029872558938706793
5,0.024771260650788256
6,0.0016076327064688458
7,0.00913265162294842
8,0.012327597886673097
9,0.007086430894164837
10,0.01983370265399282
11,0.019030425985752112
12,0.019473553360103615
13,0.02021762117918495
14,0.002099286653826117
15,0.024834654150094764
16,0.021131480407673008
17,0.024580037911457207
18,0.01919326841508022
19,0.026534136536430247
20,0.01604593467440647
21,0.02223242768371625
22,0.018769044779968325
23,0.016373471359488204
24,0.021283481248904244
25,0.020746352703241665
26,0.02700305534055231
27,0.002078860086374848
28,0.013290362179917192
29,0.008276536235304664
30,0.006800009922139059
31,0.010665000754062634
32,0.013138412368589205
33,0.0021024139857182228
34,0.07345333108946023
35,0.05767420819942101
36,0.05062436321489331
37,0.0346603396000156
38,0.015945149394640996
39,0.036459030765731724
40,0.0019910932670614938
41,0.0031939670389354484
42,0.00015644389530595376
43,0.0012249048997423737
44,0.0020219985215865046
45,0.0019747987342245755
46,0.002255470252231212
47,0.0021064037527560374
48,0.0010812371931242647
49,0.052629731571949195
50,0.01795545795581827
51,0.00270714639529643
52,0.049842178090860126
53,0.0016711631139416608
54,0.0023222429772921096
55,0.0004295769773479117
56,0.00043512507179065374
57,0.003858842276188535
58,0.001913977842948879
59,0.0035678829878385975
60,0.011334745242750393
,RandomForestClassifier
0,0.03966319256444589
1,0.020421887734984493
2,0.022383106346090986
3,0.017744510396822885
4,0.02951000816278447
5,0.021300528458268447
6,0.003203847096443399
7,0.010105830877807746
8,0.01266779877507346
9,0.005988303125727052
10,0.017295236420020045
11,0.018980572480608603
12,0.017837278292464887
13,0.024546248355208192
14,0.0020361047048165415
15,0.03100790583634638
16,0.022559920756206765
17,0.0245939277199984
18,0.02420643299675309
19,0.022521048562160213
20,0.022241257162638552
21,0.02121264625798496
22,0.021087583133288023
23,0.015846606834935505
24,0.020440796809449838
25,0.022117729418187886
26,0.028374716505141825
27,0.0042226820647669975
28,0.015154789009635588
29,0.009170887143516765
30,0.0061135963223710845
31,0.011986416216693982
32,0.013816392975041322
33,0.002553925910107948
34,0.07045067984641548
35,0.05997163724041633
36,0.04293898550589301
37,0.03405880055292277
38,0.0179673878355885
39,0.039160541383698025
40,0.0029304621720562442
41,0.0019905943249462375
42,0.0006929852544313031
43,0.00016538917245157678
44,0.0027517350653306137
45,0.0008710884744577231
46,0.0016651897604650007
47,0.0016155706646711573
48,0.00028358519248077794
49,0.050680330547700006
50,0.015502312711707203
51,0.0019398939140027407
52,0.025742623812973753
53,0.001894916511589183
54,0.002027670662226605
55,0.00014375981335730702
56,9.797445907379796e-05
57,0.0030689492510259718
58,0.0025668495754631315
59,0.004362119953178276
60,0.011544250914685002
,RandomForestClassifier
0,0.02922765789261845
1,0.02197667732001797
2,0.019060675575136406
3,0.016418686343396823
4,0.030549435679800875
5,0.021515327141102478
6,0.0024196702915399403
7,0.0107833630937645
8,0.01275198895423444
9,0.006221970269267867
10,0.020103356556768107
11,0.015261738139951742
12,0.02073796399021882
13,0.023177525285525316
14,0.00161761828297495
15,0.022320996637999833
16,0.02227202974772131
17,0.025482522560182918
18,0.018236277522131944
19,0.02176836490137219
20,0.020425457824672894
21,0.021486217028070017
22,0.021000165798333956
23,0.01479808960679324
24,0.020138470894353278
25,0.022443566396577262
26,0.021657130658330862
27,0.003392253422022777
28,0.014265590304566898
29,0.009854436398060853
30,0.005763968211386047
31,0.010170565792189064
32,0.010150170858715358
33,0.0025637575588620142
34,0.0794825053173127
35,0.05972821088460891
36,0.052305845635304465
37,0.034010058691771955
38,0.017257577630176057
39,0.03849900267488827
40,0.0018193848279485026
41,0.0046581423774263555
42,0.0
43,0.000255114921091148
44,0.002263948685761764
45,0.0017209643981184611
46,0.0022684956532344493
47,0.0017069034098844756
48,0.0011303657805622502
49,0.06245633725781076
50,0.015996086970286996
51,0.0013876297040975151
52,0.042978398754820804
53,0.0013908423618505985
54,0.0017283447190690998
55,0.00046129365100228045
56,0.00017894259452152454
57,0.0021404956766439887
58,0.0016569335431599545
59,0.0037961755843408875
60,0.008708311355644417
,RandomForestClassifier
0,0.03506127034987558
1,0.01877633180593306
2,0.018739825916443326
3,0.019527414854652436
4,0.02937844072093392
5,0.022337257491097443
6,0.004141081645680948
7,0.010823329570226465
8,0.013263058108600002
9,0.006119260574614987
10,0.02080328745998032
11,0.0208929276952292
12,0.01919989313234094
13,0.020354428550328842
14,0.001638241752030298
15,0.028228420599276095
16,0.026997419201167303
17,0.02459977494347416
18,0.020115619603422185
19,0.020743211638948725
20,0.02346817169773407
21,0.021095999370239288
22,0.021567939756641126
23,0.015232095416446155
24,0.021950920214733594
25,0.02229529990531834
26,0.02821665938409829
27,0.004119608129670241
28,0.014745194105653987
29,0.010894220458695973
30,0.0069426837253745355
31,0.012178586885766687
32,0.012278477222595457
33,0.00326599436176989
34,0.0857006127437971
35,0.05872394405156713
36,0.03608869293535004
37,0.03357711792094579
38,0.0168389890450253
39,0.03735081777496089
40,0.0029532627396681318
41,0.0017646180968135055
42,0.00015372795577346676
43,0.0002828606342891319
44,0.0018998458952959483
45,0.0014549770786253982
46,0.0022394631080393406
47,0.0018100341635638364
48,1.986962898407934e-05
49,0.04722318286895494
50,0.017935568358119516
51,0.0014868100646217909
52,0.030209118833905087
53,0.002076962348772975
54,0.0009130658952939523
55,0.0005894797180330145
56,0.0003669567332403937
57,0.002100180755443666
58,0.0026518814203236795
59,0.0037606150149429294
60,0.00983499796665514
,RandomForestClassifier
0,0.03334123514958237
1,0.018167879819394727
2,0.021886824293872897
3,0.020343615793025734
4,0.03037284932920564
5,0.022577061458070768
6,0.0022131516422906564
7,0.010138048290231046
8,0.01130628945786377
9,0.005483964480548117
10,0.02364398928817197
11,0.019943027000883358
12,0.01733455629157367
13,0.02296362518268003
14,0.0012450688029534093
15,0.0247168116642867
16,0.025306061082711682
17,0.025287274492426265
18,0.018975658376370153
19,0.023428712152800388
20,0.021168411024984502
21,0.020097949378131162
22,0.021577056276741172
23,0.01758855654465812
24,0.021595258339800978
25,0.021692053445210878
26,0.01951377241816716
27,0.0032127323777495238
28,0.010144382150320147
29,0.008697812186737893
30,0.005692825750370569
31,0.011919526924399652
32,0.012297219246466689
33,0.002541943328230869
34,0.07515360205943052
35,0.06365015412940372
36,0.049382816093456905
37,0.033781299830516455
38,0.01764927791743285
39,0.03664264198540072
40,0.0029560753740272123
41,0.001811107484117686
42,0.0
43,0.00095213542262
44,0.0027083009991693678
45,0.0013441796323979168
46,0.002982316795195026
47,0.0017848385596826
48,0.0015669284936741348
49,0.043966570614632425
50,0.015364534235234732
51,0.002082926949473723
52,0.04598689721901193
53,0.0017943279347652128
54,0.0025790508605893865
55,0.0003745698810209872
56,2.9656823908093337e-05
57,0.002724630706730929
58,0.002653754175550591
59,0.0054789439713958535
60,0.008183258410248353
,RandomForestClassifier
0,0.027029371789811754
1,0.019160116648360506
2,0.017983518418065756
3,0.019420000911364997
4,0.026292731752766668
5,0.021123747357950463
6,0.0022548543012465903
7,0.009759106503125363
8,0.015177961440761388
9,0.005895665010007576
10,0.01878929867195954
11,0.0200249027805581
12,0.0188230866148644
13,0.021859255450540186
14,0.0019932664358199336
15,0.025424434739689653
16,0.020300646936592833
17,0.026750637128662925
18,0.020385999252271837
19,0.022825552350503053
20,0.020368527046440967
21,0.01934861929930888
22,0.020257140036341006
23,0.01741195260201349
24,0.021026053856399485
25,0.019445143079759513
26,0.02391920585710313
27,0.0030859709086201886
28,0.012460968554609837
29,0.009214921585399072
30,0.007515946878360369
31,0.009397270941930241
32,0.01092580553602086
33,0.0025273621517731743
34,0.0805170048768034
35,0.05700544456563552
36,0.05428679782911227
37,0.032103893803225224
38,0.015522264987343621
39,0.0378357646090394
40,0.0036624100541583927
41,0.0027417325380163417
42,6.94242886245711e-05
43,0.0008847297326045234
44,0.00224546337497218
45,0.001314807866836174
46,0.002499009075818572
47,0.0016042827501563464
48,0.0013611080044953771
49,0.05484387585133975
50,0.015770234266167426
51,0.0017198862769492375
52,0.04701861169247736
53,0.002804913768071402
54,0.0028372215304353376
55,0.0002882030015914351
56,0.0002830099807215526
57,0.0028745174170965214
58,0.0022065404266414725
59,0.004711622050344626
60,0.012808182552318262
,RandomForestClassifier
0,0.03395719759017759
1,0.019445087064503506
2,0.01788682202099527
3,0.018592723672982002
4,0.03781753957552204
5,0.02220088476141449
6,0.0017665984384433288
7,0.009543511007379745
8,0.014390406457380012
9,0.0071575087225129366
10,0.021702778252779983
11,0.01905684374627681
12,0.020417190930249737
13,0.020098173831056398
14,0.0012931843090181374
15,0.022681589306051683
16,0.020791516254706814
17,0.023627690222425935
18,0.020879595460874964
19,0.024749100436302577
20,0.021814436869683006
21,0.020753534405640338
22,0.02012285592905044
23,0.01785734510165248
24,0.01730413143356438
25,0.02107743654998083
26,0.021934287789758655
27,0.0028507252574955446
28,0.011364603270117908
29,0.011076905859087646
30,0.007283067649108218
31,0.011778864964936395
32,0.012233836163908057
33,0.0021406129326964635
34,0.0741433686064747
35,0.05277480369613587
36,0.04144775151747334
37,0.0308673558142991
38,0.019473266360945627
39,0.041573490878616726
40,0.0020321418645612185
41,0.002454083117723375
42,0.0001426677594716257
43,0.0005699288969719919
44,0.003287985343130065
45,0.001673794923439594
46,0.002346515869797255
47,0.0012537888994740016
48,0.0010665202529335314
49,0.05820146546126557
50,0.015452048608790077
51,0.002133972476806493
52,0.044640439993485256
53,0.0026705568962771898
54,0.002472737961087156
55,0.0004183782542128376
56,0.0
57,0.003214528780665673
58,0.002147688254239715
59,0.003630412896935943
60,0.012261720377051801
,RandomForestClassifier
0,0.03191752376199549
1,0.01962560643578432
2,0.01588199589648971
3,0.019383823110415158
4,0.03609247047296106
5,0.023632374963495063
6,0.0023241259764037077
7,0.00824521329194499
8,0.011096204774946616
9,0.005575236624677211
10,0.02135158320554011
11,0.014935255870022432
12,0.017991279072470615
13,0.021038938781288576
14,0.0012647364960594694
15,0.024625954204449338
16,0.024654354546794894
17,0.02213485757981748
18,0.018831557206507754
19,0.022348658067213117
20,0.021867787081658544
21,0.021523370075917914
22,0.017907513940778542
23,0.015067691403659787
24,0.02069177594912185
25,0.021164555688378238
26,0.024836087606907205
27,0.003432642610718733
28,0.015367620375678143
29,0.008019901797239772
30,0.008002956053461172
31,0.010534052258179003
32,0.013021030312224633
33,0.0027534351551017164
34,0.06216335129675734
35,0.06051290313300546
36,0.060714645036346646
37,0.03395282624558326
38,0.01868216944286253
39,0.03916297213255453
40,0.002767103241279661
41,0.003919206505897734
42,0.0
43,0.0012857824645805724
44,0.002161163260627547
45,0.0014245020789686875
46,0.0013305632669760863
47,0.0015652149586568966
48,0.0013543592631602647
49,0.051666289879980315
50,0.01562870841910636
51,0.002529192754377824
52,0.04712014475095007
53,0.002814469261563223
54,0.00221959458877
55,0.00025865535978248126
56,0.0003309658668139538
57,0.004364991812578847
58,0.002697108846741754
59,0.00449734694070562
60,0.007733598543070064
,RandomForestClassifier
0,0.033645168758331706
1,0.02143687985644273
2,0.01766165223429232
3,0.01889960864805066
4,0.03137352048741684
5,0.02307970952176433
6,0.0025162049037122615
7,0.009566791850946482
8,0.012282766996889162
9,0.0068993354204314695
10,0.02119959544265317
11,0.021173453602192884
12,0.019085548559511188
13,0.02136737079001909
14,0.0015839561006289302
15,0.02572037486424991
16,0.021587601117474865
17,0.025345625417558124
18,0.02015747453700191
19,0.02224255435646894
20,0.022207790814941824
21,0.019221923484187612
22,0.019909081949405258
23,0.01691813915670677
24,0.020678034702884582
25,0.018359122514397825
26,0.016542957114646685
27,0.003223678978682652
28,0.01131371597768922
29,0.008869970707099238
30,0.007407786755493441
31,0.011305826406865943
32,0.010671418984305306
33,0.0026955601027295467
34,0.07411056094426653
35,0.055778905934507614
36,0.05048528960280789
37,0.03730192177645273
38,0.019272021881464586
39,0.03902515483600684
40,0.003032080451804836
41,0.0032792517574291302
42,0.0
43,0.0005162943207933177
44,0.003435742540355664
45,0.0018536717127385649
46,0.0018122455349564423
47,0.0019035992808630936
48,0.000642060527736286
49,0.0562042006423025
50,0.015548807222937049
51,0.0012024120226541914
52,0.045092234648287224
53,0.0023771301468096923
54,0.0015798353146206866
55,0.0002899606623493062
56,0.00016685506351953093
57,0.0026058931996772337
58,0.0012932518598834494
59,0.004626267085939326
60,0.010414149912763468
,RandomForestClassifier
0,0.031335150271514955
1,0.020362296938684524
2,0.02071597384662379
3,0.019119731202312015
4,0.029363307547112676
5,0.023585873565323684
6,0.0029771871790691706
7,0.011402955084947701
8,0.012093154198617388
9,0.007376056157294972
10,0.022624491254932027
11,0.017907142375821607
12,0.020278606273344494
13,0.020577603405190187
14,0.001260073795374945
15,0.026896697536232292
16,0.02323085818470253
17,0.027760654666039265
18,0.019853187894290098
19,0.02355676056632862
20,0.02109815934970731
21,0.020608434800259322
22,0.02285366746211227
23,0.01661307244223233
24,0.01997625711704875
25,0.02025067271139636
26,0.022335413880645395
27,0.0038138690419134884
28,0.009757997754290733
29,0.007991538513684126
30,0.005939726383413482
31,0.01122332020644781
32,0.012142059988278924
33,0.0023422451103834157
34,0.06709809845719156
35,0.05939079838242858
36,0.06716920266031452
37,0.032988305365016214
38,0.018385165609729245
39,0.042334754593073766
40,0.002106093605109414
41,0.0009730105935753673
42,0.0001709775400114653
